,沈晓明 简历 - 人民网 地方领导资料库,"
沈晓明，男，1963年5月生，汉族，浙江绍兴人，研究生学历，医学博士学位，研究员、教授，1987年7月参加工作，1984年8月加入中国共产党。

1979.09 温州医学院儿科系儿科专业学习

1984.09 温州医学院儿科系儿科专业硕士研究生学习

1987.07 浙江医科大学附属第一医院住院医师
李新元,"李新元，男，汉族，1962年10月生，江苏泰兴人，1989年3月加入中国共产党，1980年12月参加工作，华中科技大学在职研究生班系统工程专业毕业，在职研究生学历，经济学学士，政工师。
1980.12 广西柳州空压机厂装配车间车工
1983.04 广西柳州空压机厂团委干事
1984.04 广西柳州空压机厂团委副书记(主持工作)
1986.08 广西柳州空压机厂团委干事(其间：1987.09-1989.07在广西柳州市委党校大专班工业企业经济管理专业脱产学习)
1989.07 广西柳州压缩机总厂装配分厂调度员
1991.04 广西柳州压缩机总厂装配车间副主任，装配分厂副厂长
1993.01 广西柳州压缩机总厂装配分厂厂长
1994.06 广西柳州压缩机总厂销售处处长
1994.09 广西柳州压缩机总厂副厂长(试用)兼销售处处长
1995.10 广西柳州压缩机总厂副厂长兼销售处处长
1997.09 广西柳州联压机械集团有限公司董事、副总经理
（1995.08-1997.12在中央党校函授学院本科班经济管理专业学习；1995.09-1998.07在中南民族学院经济管理专业本科班学习，获经济学学士学位）
1999.01 广西柳州空压机集团有限公司董事、副董事长、总经理
2001.05 广西柳州市工业控股有限公司临时党委委员、董事、总经理
2002.07 广西柳州市工业控股公司党工委副书记、董事、总经理
2003.03 广西柳州市工控公司党工委副书记、董事长、总经理，市中小企业信用担保有限公司董事长(兼)
2003.04 广西柳州市经委党委副书记、主任，市工控公司党工委副书记、董事长，市中小企业担保公司董事长(兼)
(2001.04-2004.05在华中科技大学在职研究生班系统工程专业学习)
2004.05 广西柳州市经委主任、党委副书记
2006.09 广西柳州市发展和改革委员会主任、党组书记
2007.09 广西来宾市副市长兼市工业园区管委会主任、党工委书记
2009.04 广西自治区政府副秘书长，办公厅副主任、党组成员
2011.08 广西梧州市委常委
2011.09 广西梧州市委常委，市政府党组副书记、副市长
2013.01 广西钦州市委副书记，中国—马来西亚钦州产业园区工委副书记(兼)
2013.02 广西钦州市委副书记，市人民政府副市长、代理市长、党组书记，中国—马来西亚钦州产业园区工委副书记(兼)
2013.02 广西钦州市委副书记，市人民政府市长、党组书记，中国—马来西亚钦州产业园区工委副书记(兼)
2015.02 广西贵港市委副书记，市政府代市长、市长
2015.12 广西贵港市委书记
2016.01 广西贵港市委书记、市人大常委会主任
（人民网资料 截至2016年1月）"
王可,"王可，男，汉族，1962年11月生，湖南南县人，1987年5月加入中国共产党，1982年8月参加工作，北京科技大学材料物理系科学技术史专业毕业，研究生学历，理学硕士，高级工程师。
1978.10 北京钢铁学院金属学及热处理专业学习
1982.08 湖南长沙锅炉厂职工
1985.09 北京科技大学材料物理系科学技术史专业硕士研究生
1988.07 中国科协调研室干部、副处级调研员（其间：1993.03-1993.07在中央党校中直分校学习）
1994.01 中国科协党组秘书(正处级)
1995.09 中国科协组织人事部部长助理兼人事处处长、党组秘书
1997.09 中国科协组织人事部副部长
2002.04 中国科协计划财务部部长（其间：2004.06-2004.09在哈佛大学公共管理高级培训班学习； 2005.03-2006.01在中央党校第21期一年制中青班学习）
2006.04 中国科协科学技术普及部部长
2010.01 中国科协党组成员、科学技术普及部部长、机关党委书记
2010.10 广西壮族自治区贵港市委副书记(正厅长级)，中国科协党组成员
2011.04 广西壮族自治区贵港市委副书记(正厅长级)
2011.08 广西壮族自治区贵港市委书记、市人大常委会主任（其间：2013.03-2013.07在中央党校第34期中青年干部培训班学习）
2015.11 广西壮族自治区北海市委书记
2016.06 广西壮族自治区党委常委，北海市委书记，市人大常委会主任、党组书记
2016.11 广西壮族自治区党委常委、党委秘书长
（人民网资料 截至2016年12月）"
李宁波,"李宁波，男，汉族，1962年1月生，福建闽侯人，1985年6月加入中国共产党，1982年7月参加工作，广西师范大学研究生班经济政法学院国民经济学专业毕业，研究生学历，经济师。
1979.09 河池师范专科学校数学专业学习
1982.07 广西河池市九圩中学教师、数学教研组组长
1985.07 共青团广西河池地区委员会学校部副部长
1986.12 共青团广西河池地区委员会学校部部长
1989.04 共青团广西河池地区委员会副书记（其间：1989.12-1991.01挂职任广西南丹县扶贫办副主任、县经济开发办副主任）
1992.08 共青团广西河池地区委员会书记
1993.09 广西河池市委常委、副市长
1995.04 广西河池市委副书记、副市长
1996.04 广西河池市委副书记、代市长
1997.03 广西河池市委副书记、市长，主持市委、市政府全面工作（其间：1996.04-1998.04在中国社会科学院研究生院财贸经济系财政学专业研究生课程班学习）
1998.07 广西北流市委书记
2000.07 广西梧州市委常委、宣传部部长
2003.08 广西梧州市委常委、副市长、市政府党组副书记（2006.12兼梧州市国际宝石节组织委员会办公室主任；其间：2001.10-2003.10在广西师范大学研究生班经济政法学院国民经济学专业学习）
2008.08 广西防城港市委副书记
2010.03 贵港市委副书记，市政府代市长
2010.08 贵港市委副书记，市政府市长
2015.02 广西壮族自治区人力资源和社会保障厅厅长、党组书记，自治区党委组织部副部长
（人民网资料 截至2015年2月）"
金湘军,"金湘军，男，汉族，1964年7月生，湖南江华人。1984年11月加入中国共产党，1990年7月参加工作，2010年7月华中科技大学管理学院工商管理专业毕业，研究生学历，管理学博士。
1983.09 成都电讯工程学院计算机系计算机科学专业学习
1987.07 成都科技大学管理系工业管理工程专业学习，获工学硕士学位
1990.07 四川省科委政策研究室、计算机推广应用办公室干部
1992.08 海南国家星火示范区管委会办公室干部、企业管理处处长
1993.03 海南航空旅业开发股份有限公司总经济师
1996.11 海南省社会保障局基金管理处处长
1998.09 广西壮族自治区劳动厅副厅长、党组成员
2000.04 广西壮族自治区劳动和社会保障厅副厅长、党组成员（其间：2000.05-2000.11挂任劳动和社会保障部培训就业司副司长）
2000.10 广西壮族自治区玉林市政府副市长
2002.10 中共广西壮族自治区玉林市委常委，市政府副市长（其间：2002.10外交学院参加中组部司局级干部英语强化培训班学习）
2003.05 中共广西壮族自治区玉林市委副书记，市政府代市长
2003.08 中共广西壮族自治区玉林市委副书记，市政府市长
（2003.07由中组部选派参加国务院发展研究中心、哈佛大学肯尼迪政府学院、清华大学公共管理学院第二期公共管理高级培训班学习）
2009.01 中共广西壮族自治区玉林市委书记，市政府市长
2009.02 中共广西壮族自治区玉林市委书记、市人大常委会主任、党组书记（其间：2010.09 中央党校第29期中青一班学习）
（2007.09 华中科技大学管理学院工商管理专业学习，获管理学博士学位）
2014.01 中共广西壮族自治区防城港市委书记、中共广西东兴国家重点开发开放试验区工委书记
2014.02 中共广西壮族自治区防城港市委书记、市人大常委会主任，中共广西东兴国家重点开发开放试验区工委书记
2014.05 中共广西壮族自治区防城港市委书记、市人大常委会主任，防城港军分区党委第一书记，中共广西东兴国家重点开发开放试验区工委书记
（人民网资料 截至2014年5月）"
王凯,"王凯，男，汉族，1962年7月出生，河南洛阳人，研究生学历，经济学博士学位。1983年10月参加工作，1984年12月入党。
1979.09 山西大学经济学系政治经济学专业学生
1983.10 山西省晋城市委党校教师
1988.09 中国人民大学经济学系政治经济学专业硕士研究生
1991.07 中央纪委案件审理室科员、副主任科员、主任科员
1995.04 中央纪委案件审理室调研处副处长
1999.06 中央纪委案件审理室调研处处长（其间：2001.04-2002.11挂职任广西自治区梧州市副市长）
2002.11 广西自治区梧州市副市长
2003.08 广西自治区梧州市委常委、组织部部长
2006.09 广西自治区梧州市委副书记
2008.02 广西自治区梧州市委副书记、市长（其间：2009.09-2012.06武汉大学经济与管理学院经济思想史专业在职研究生学习，获经济学博士学位）
2013.01 广西自治区玉林市委副书记
2013.02 广西自治区玉林市委副书记、市长
2014.01 广西自治区玉林市委书记
2014.02 广西自治区玉林市委书记、市人大常委会主任
2016.11 广西自治区党委常委、玉林市委书记
2017.03 吉林省委常委、组织部部长
（人民网资料 截至2017年5月）"
金湘军,"金湘军，男，汉族，1964年7月生，湖南江华人。1984年11月加入中国共产党，1990年7月参加工作，2010年7月华中科技大学管理学院工商管理专业毕业，研究生学历，管理学博士。
1983.09 成都电讯工程学院计算机系计算机科学专业学习
1987.07 成都科技大学管理系工业管理工程专业学习，获工学硕士学位
1990.07 四川省科委政策研究室、计算机推广应用办公室干部
1992.08 海南国家星火示范区管委会办公室干部、企业管理处处长
1993.03 海南航空旅业开发股份有限公司总经济师
1996.11 海南省社会保障局基金管理处处长
1998.09 广西壮族自治区劳动厅副厅长、党组成员
2000.04 广西壮族自治区劳动和社会保障厅副厅长、党组成员（其间：2000.05-2000.11挂任劳动和社会保障部培训就业司副司长）
2000.10 广西壮族自治区玉林市政府副市长
2002.10 中共广西壮族自治区玉林市委常委，市政府副市长（其间：2002.10外交学院参加中组部司局级干部英语强化培训班学习）
2003.05 中共广西壮族自治区玉林市委副书记，市政府代市长
2003.08 中共广西壮族自治区玉林市委副书记，市政府市长
（2003.07由中组部选派参加国务院发展研究中心、哈佛大学肯尼迪政府学院、清华大学公共管理学院第二期公共管理高级培训班学习）
2009.01 中共广西壮族自治区玉林市委书记，市政府市长
2009.02 中共广西壮族自治区玉林市委书记、市人大常委会主任、党组书记（其间：2010.09 中央党校第29期中青一班学习）
（2007.09 华中科技大学管理学院工商管理专业学习，获管理学博士学位）
2014.01 中共广西壮族自治区防城港市委书记、中共广西东兴国家重点开发开放试验区工委书记
2014.02 中共广西壮族自治区防城港市委书记、市人大常委会主任，中共广西东兴国家重点开发开放试验区工委书记
2014.05 中共广西壮族自治区防城港市委书记、市人大常委会主任，防城港军分区党委第一书记，中共广西东兴国家重点开发开放试验区工委书记
（人民网资料 截至2014年5月）"
王凯,"王凯，男，汉族，1962年7月出生，河南洛阳人，研究生学历，经济学博士学位。1983年10月参加工作，1984年12月入党。
1979.09 山西大学经济学系政治经济学专业学生
1983.10 山西省晋城市委党校教师
1988.09 中国人民大学经济学系政治经济学专业硕士研究生
1991.07 中央纪委案件审理室科员、副主任科员、主任科员
1995.04 中央纪委案件审理室调研处副处长
1999.06 中央纪委案件审理室调研处处长（其间：2001.04-2002.11挂职任广西自治区梧州市副市长）
2002.11 广西自治区梧州市副市长
2003.08 广西自治区梧州市委常委、组织部部长
2006.09 广西自治区梧州市委副书记
2008.02 广西自治区梧州市委副书记、市长（其间：2009.09-2012.06武汉大学经济与管理学院经济思想史专业在职研究生学习，获经济学博士学位）
2013.01 广西自治区玉林市委副书记
2013.02 广西自治区玉林市委副书记、市长
2014.01 广西自治区玉林市委书记
2014.02 广西自治区玉林市委书记、市人大常委会主任
2016.11 广西自治区党委常委、玉林市委书记
2017.03 吉林省委常委、组织部部长
（人民网资料 截至2017年5月）"
彭晓春,"彭晓春，男，汉族，1961年11月生，广西合浦人，1985年4月加入中国共产党，1989年7月参加工作，中央党校理论部研究生班党的建设专业毕业，中央党校研究生学历，法学硕士。
1983.07--1984.07广西师范大学政治系政治专业学习
1984.07--1987.07华中师范大学政治系思想政治教育专业学习
1987.07--1989.07中央党校理论部研究生班党的建设专业学习
1989.07--1990.04广西壮族自治区党委统战部调研室干部
1990.04--1992.09广西社会主义学院教师
(其间：1991.12-1992.05借调广西壮族自治区党委组织部工作)
1992.09--1993.10广西壮族自治区党委办公厅综合处干部
1993.10--1994.08广西壮族自治区党委办公厅综合处主任科员
1994.08--1994.10广西壮族自治区党委办公厅综合处副处级秘书
1994.10--1996.06广西龙州县委副书记
1996.06--1997.05广西南宁地委副秘书长(正处级)
1997.05--2000.07广西扶绥县委书记
2000.07--2004.08广西柳州市委常委、宣传部部长
(1999.07-2003.07在华中师范大学社会科学研究所法学博士学位学习)
2004.08--2004.09广西柳州市委副书记、宣传部部长
2004.09--2007.01广西柳州市委副书记
2007.01--2008.02广西柳州市委副书记，兼任柳州市柳东新区党工委书记
2008.02--2008.05广西壮族自治区党委政策研究室主任、自治区党委副秘书长
2008.05--2010.01广西壮族自治区党委副秘书长、办公厅主任，自治区党委政策研究室主任
2010.01--广西贺州市委书记、市人大常委会主任
2013.02任百色市委书记
（人民网资料截至2013年2月）
"
周异决,"周异决，男，壮族，1965年12月生，广西贵港人，1987年12月加入中国共产党，1988年6月参加工作，北京大学政府管理学院区域经济学专业毕业，在职研究生学历，经济学博士。
1984-1988年中央民族学院民族学系民族学专业学习
1988-1991年全国人大民族委员会调研室干部、科员
（其间：1990-1991年挂职任内蒙古锡林郭勒盟苏尼特右旗乌日根塔拉苏木苏木长助理）
1991-1993年全国人大民族委员会调研室副主任科员
1993-1995年全国人大民族委员会调研室主任科员
1995-1996年国务院办公厅秘书四局一组主任科员
1996-1998年国务院办公厅秘书四局一组二秘（副处级）
1998-1999年国务院办公厅秘书三局一处二秘（副处级）
1999-2000年国务院办公厅秘书三局一处一秘（正处级）
2000-2002年国务院办公厅秘书三局一处一秘（正处级）兼副处长
（1997-2000年清华大学经济管理学院在职研究生班企业管理专业学习）
2002-2005年国务院办公厅秘书三局一处处长
2005-2006年国务院办公厅秘书三局助理政务专员（副局级）兼一处处长
2006-2007年国务院办公厅秘书三局副巡视员兼一处处长
2007-2009年国务院办公厅秘书三局副巡视员
（其间：2007-2008年挂职任广西南宁市委常委、副市长）
2009-2009年国务院办公厅秘书三局巡视员
（2008-2009年挂职任广西壮族自治区人民政府副秘书长、办公厅党组成员）
2009-2013年广西壮族自治区人民政府副秘书长、办公厅主任、党组副书记（1999-2011年北京大学政府管理学院区域经济学专业学习，获经济学博士学位）
2013，任广西百色市委委员、常委、副书记、市人民政府市长、党组书记
广西壮族自治区纪委第十届委员。
（人民网资料截至2013年5月）
"
赵德明,"赵德明，男，瑶族，1963年9月生，广西金秀人，1985年6月加入中国共产党，1983年8月参加工作，中央党校函授学院研究生班经济管理专业毕业，中央党校研究生学历，高级管理人员工商管理硕士，高级经济师。
1981.09 广西银行学校城市金融专业学习
1983.08 中国工商银行金秀县支行信贷股信贷员
1984.04 中国工商银行金秀县支行计划股负责人
1984.09 中国工商银行金秀县支行办公室副主任
1986.02 中国工商银行广西壮族自治区分行办公室科员、副主任科员、主任科员(其间:1988.09-1990.07在长春金融管理干部学院信贷系信贷专业学习)
1993.11 中国工商银行广西壮族自治区分行办公室副主任
1995.03 中国工商银行广西壮族自治区分行政策研究室副主任(主持全面工作)
1996.07 中国工商银行广西南宁分行副行长、党组成员兼机关党委书记
1998.09 广西壮族自治区政府办公厅党组成员、自治区政府研究室、自治区经济研究中心副主任(试用期一年)
(1996.09-1999.07在中央广播电视大学法学专业学习)
1999.09 广西壮族自治区政府办公厅党组成员、自治区政府研究室、自治区经济研究中心主任
2000.04 广西壮族自治区政策法规室副主任、党组成员
(1999.09-2002.07在中央党校函授学院在职研究生班经济管理专业学习；2001.05-2001.11挂职任国务院法制办财政金融司副司长)
2003.05 广西壮族自治区政策法规室主任(试用期一年)、党组书记
2004.02 广西壮族自治区政府金融工作领导小组办公室主任(正厅级,试用期至2004年5月),自治区政府办公厅党组成员
2004.05 广西壮族自治区政府金融工作领导小组办公室主任(正厅级)，自治区政府办公厅党组成员
(2004.04-2004.10挂职任中国证监会上市部副主任)
2009.04 广西壮族自治区政府金融工作领导小组办公室主任(正厅级)，自治区金融工作办公室党组书记
2009.11 广西壮族自治区金融工作办公室主任、党组书记
(其间:2009.12-2011.11广西大学高级管理人员工商管理硕士专业学习；2011.09-2012.01在中央党校第31期中青年干部培训一班学习)
2013.01 广西壮族自治区贺州市委书记
2016.11 广西壮族自治区党委常委、统战部部长
第十二届全国人大常委会委员，政协第十届广西壮族自治区委员会委员。第十九届中央候补委员。
（人民网资料 截至2017年10月）"
白希,"白希，男，满族，1961年12月生，辽宁新民人，1985年1月加入中国共产党，1983年7月参加工作，研究生学历，法学博士学位，副教授。
1979.09 中国政法大学法律系法律专业学习
1983.07 中国政法大学助教、讲师
1988.12 中国政法大学党委学生工作部副部长、学生处副处长、团委书记(副处级)
1991.09 中国政法大学党委学生工作部副部长、学生处副处长、团委书记(正处级)、副教授
1992.12 中国政法大学党委学生工作部部长兼学生处处长
1994.09 共青团中央学校部大学处处长
1996.02 共青团中央学校部副部长
1998.08 共青团中央宣传部副部长
1999.10 共青团中央维护青少年权益部部长
2001.03 共青团中央学校部部长、全国学联秘书长
(其间：2003.03-2004.03挂职任中国长江三峡工程开发总公司新闻宣传中心副主任、党总支副书记)
2004.08 共青团中央学校部部长，挂职任广西壮族自治区党委副秘书长
2005.11 广西壮族自治区党委副秘书长、办公厅副主任(正厅级)
2006.08 广西贺州市委副书记(正厅级)
(其间：2002.09-2007.12吉林大学行政学院政治学理论专业学习，获法学博士学位)
2008.08 广西贺州市委副书记(正厅级)，市政府副市长、代市长
2008.09 广西贺州市委副书记，市政府市长、党组书记
2014.01 广西来宾市委副书记，市政府副市长、代市长
2014.02 广西来宾市委副书记，市政府市长
2016.01 广西壮族自治区农业厅党组书记
共青团十四届、十五届中央委员、常委，第十届中华全国青年联合会委员、常委、副秘书长，广西壮族自治区第九、十次党代会代表，广西壮族自治区第十一届人大代表，广西十届党委委员，第十二届全国人大代表。
（人民网资料 截至2016年1月）"
黄世勇,"黄世勇，男，壮族，1961年7月生，广西都安人，1988年1月加入中国共产党，1981年7月参加工作，中央党校在职研究生班经济管理专业毕业，中央党校研究生学历，高级经济师。
1979.09 广西供销学校河池分校物价专业学习
1981.07 广西都安县土产公司物价员、业务副组长
1985.04 广西都安县供销社副股长、股长、领导班子成员兼都安县澄江供销社副主任(其间：1986.09-1988.07在广西经济管理干部学院计划经济系计划专业学习)
1991.03 广西价格研究所干部
1993.03 广西壮族自治区物价局综合处副主任科员、主任科员
1994.04 广西建设投资开发公司职员
1995.07 广西建设投资开发公司综合计划部副经理(聘任)
(1993.08-1995.12在中央党校函授学院经济管理专业学习）
1996.03 广西开发投资有限责任公司法规部副经理、副主任
1997.06 广西开发投资有限责任公司综合部副经理、经理（副处级）
1999.10 广西开发投资有限责任公司综合部经理（正处级）
2000.09 广西壮族自治区发展计划委员会国民经济综合处副处长（正处级)
（1998.09-2001.07在中央党校函授学院党员领导干部在职研究生班经济管理专业学习)
2002.07 广西壮族自治区财政厅经济建设处处长
2003.07 广西壮族自治区财政厅办公室主任
2005.04 广西壮族自治区财政厅副厅长(试用期一年)、党组成员
2006.04 广西壮族自治区财政厅副厅长、党组成员
2009.04 广西壮族自治区党委副秘书长、办公厅副主任
2010.06 广西壮族自治区党委副秘书长、办公厅副主任（正厅级）
2011.12 广西壮族自治区河池市委书记
2015.12 广西壮族自治区政府副主席、党组成员
2016.11 广西壮族自治区党委常委、政法委书记，自治区政府副主席、党组成员
2017.07 广西壮族自治区党委常委、政法委书记
广西自治区党委第十届候补委员。
（人民网资料 截至2017年7月）"
何辛幸,"何辛幸，男，汉族，1962年9月生，山东滨州人，1985年5月加入中国共产党，1983年7月参加工作，广西大学理学院在职研究生班政治经济学专业毕业，研究生学历，工学学士，高级工程师。
1979.09 上海华东理工大学高分子科学与工程专业学习
1983.07 广西壮族自治区南宁合成纤维厂技术员、助理工程师、车间副主任、主任
1989.03 广西壮族自治区科委科技创业中心办公室主任
1990.11 广西壮族自治区科委科技创业中心副主任
1993.02 广西壮族自治区外商投资服务中心副主任
1994.04 广西壮族自治区外商投资服务中心主任（正处级）
1998.05 广西壮族自治区政府对外开放办公室开放地区处处长（其间：1998.10-2000.10在广西大学理学院在职研究生班政治经济学专业学习）
2000.12 广西壮族自治区政府外商投诉中心诉案二处处长
2004.07 广西壮族自治区国资委企业领导人员管理处负责人
2004.12 广西壮族自治区国资委企业领导人员管理处处长
2005.07 广西壮族自治区安全生产监督管理局副局长（试用期一年）、党组成员
2006.07 广西壮族自治区安全生产监督管理局副局长、党组成员
2008.11 广西壮族自治区柳州市委常委、组织部部长
2009.12 广西壮族自治区柳州市委常委、组织部部长，市政府副市长
2010.01 广西壮族自治区柳州市委常委，市政府副市长
2011.08 广西壮族自治区河池市委副书记，市政府副市长、代市长
2011.10 广西壮族自治区河池市委副书记，市政府市长
2015.12 广西壮族自治区河池市委书记
2016.01 广西壮族自治区河池市委书记、市人大常委会主任
（人民网资料 截至2016年1月）"
李志刚,"李志刚，男，1956年10月生，汉族，籍贯河北新城，1981年1月加入中国共产党，中央党校在职研究生学历。
2008年2月，任桂林市副市长，代理市长；
2008年2月，任桂林市市长；
2013年2月，任来宾市委书记；
2016年5月，不再担任来宾市委书记。
（人民网资料 截至2016年6月）
"
杨和荣,杨和荣，男，汉族，江西宜春人，1958年11月出生，1984年6月入党，1979年1月参加工作，西南农业大学经济管理专业毕业，管理学博士。1979.01——1980.09江西省宜春市可锻厂工人1980.09——1984.08杭州商学院商业企业管理系计划统计专业学生1984.08——1989.05商业部计划司、商业信息中心干部、科员、副主任（副科级）（其间1984.11——1986.01在重庆市第二商业局实习）1989.05——1992.03商业部商业信息中心市场预测处副处长（其间1990.09——1991.01在中央党校学习）1992.03——1993.03商业部规划调节司市场处副处长1993.03——1994.05国务院经济贸易办公室商业司流通产业政策处副处长1994.05——1997.05国家经济贸易委员会市场流通司流通产业协调处处长1997.05——1997.12国家经济贸易委员会茧丝绸协调小组办公室体制改革处处长1997.12——2003.06国家经济贸易委员会茧丝绸协调小组办公室副主任（副司级）（其间：2001.11——2002.12挂任广西柳州地委副书记；1993.03——1999.06在国家行政学院社会主义市场经济进修班学习）2003.06——2004.02商务部市场运行调节司副司长兼国家茧丝绸协调小组办公室副主任（副司级）（2002.12——2004.02挂任广西来宾市委副书记）2004.02——2008.02广西壮族自治区经济委员会副主任、党组成员（2001.09——2005.06在西南农业大学农业经济管理专业学习，获管理学博士学位）2008.02——广西来宾市委副书记、市人民政府市长（人民网资料2013年6月）
黄克,"黄克，男，壮族，1956年11月生，广西东兰人，中央党校研究生学历，1976年12月参加工作，1976年12月加入中国共产党。
1990.09 广西壮族自治区东兰县长，环江毛南族自治县县委书记
1997.03 广西壮族自治区河池地区行署副专员，环江毛南族自治县县委书记（任至1998.06）
1999.07 广西壮族自治区柳州地区行署副专员、地委委员，来宾市委副书记
2004.06 广西壮族自治区党委副秘书长、办公厅副主任
2005.05 广西壮族自治区党委政法委员会副书记，自治区社会治安综合治理委员会办公室主任
2006.08 广西壮族自治区公安厅党委副书记、副厅长
2008.01 广西壮族自治区崇左市委副书记、市长
2013.01 广西壮族自治区崇左市委书记、市人大常委会主任
2016.01 广西壮族自治区高级人民法院院长、党组副书记
2016.10 广西壮族自治区高级人民法院院长、党组书记
（人民网资料 截至2016年10月）"
孙大光,"孙大光，男，汉族，1971年12月生，辽宁盖州人，1996年4月加入中国共产党，1996年7月参加工作，中国社会科学院研究生院农业经济系农业经济管理专业毕业，研究生学历，经济学博士，副研究员。
1989.09—1993.09沈阳农业大学农业工程学院农机化专业学习
1993.09—1996.07沈阳农业大学经贸学院农业经济管理专业学习
1996.07—1998.09中国社会科学院农村发展所干部
1998.09—2001.07中国社会科学院研究生院农业经济系农业经济管理专业学习，获经济学博士学位（其间:2000.01—2000.06到荷兰TILBURG大学作访问学者）
2001.07—2001.10中国社会科学院农村发展所干部
2001.10—2003.12中国社会科学院农村发展所干部，挂职任广西农垦集团有限责任公司总经理助理
2003.12—2004.02中国社会科学院农村发展所干部，挂职任广西壮族自治区农垦局副局长，广西农垦集团有限责任公司董事、副总经理
2004.02—2005.12中国社会科学院农村发展所干部，挂职任广西壮族自治区农垦局副局长、党组成员，广西农垦集团有限责任公司董事、副总经理
2005.12—2006.01广西壮族自治区农垦局副局长、党组成员，广西农垦集团有限责任公司董事、副总经理
2006.01—2008.05广西壮族自治区农垦局副局长、党组副书记，广西农垦集团有限责任公司董事、副总经理
2008.05—2008.08广西壮族自治区农垦局副局长、自治区农垦工委委员，广西农垦集团有限责任公司董事、副总经理
（2006.08—2008.08中欧国际工商学院EMBA学习）
2008.08—2008.09广西梧州市委常委、副市长，广西农垦集团有限责任公司董事、副总经理
2008.09—2009.02广西梧州市委常委、副市长
2009.02—2013.01广西北海市委常委、副市长
（2006.08—2009.11在中国社科院应用经济学专业博士后研究工作）
2013.01—2013.02广西崇左市委副书记
2013.02—2013.02广西崇左市委副书记、副市长、代市长
2013.02—广西崇左市委副书记、市长
广西壮族自治区第十二届人大代表
（人民网资料截至2013年3月）
"
陈辞,"陈辞，男，汉族，1954年12月出生，安徽金寨人，硕士研究生学历，硕士学位，中共党员，1969年12月参加工作，1977年6月加入中国共产党。
1969.12 北京军区炮兵司令部指挥营报务员
1971.09 北京外国语学院英语系学习
1975.02 解放军空军第七航空学校学员
1975.06 解放军空军第四航空学校翻译
1979.05 中国驻埃及使馆武官处翻译
1980.05 解放军空军第七研究所翻译
1982.01 团中央国际联络部四处干事（其间：1983.12-1984.05在美国弗吉尼亚州大学进修）
1985.02 团中央国际联络部四处副处长
1988.09 团中央国际联络部四处处长
1994.01 海南省外事办公室副主任
1995.10 海南省外事办公室副主任（主持工作）
1996.06 海南省外事办公室主任
1998.05 海南省外事侨务厅厅长（其间：1998.09-2001.07在中央党校研究生院国际政治专业学习）
2000.03 海南省外事侨务办公室主任、省对外友协会长
2003.01 中共海南省三亚市委副书记，市政府副市长、代市长
2003.03 中共海南省三亚市委副书记，市政府市长
2005.01 中共海南省海口市委副书记，市政府代理市长、党组书记
2005.03 中共海南省海口市委副书记，市政府市长、党组书记
2007.04 中共海南省委常委、海口市委书记，市政府市长、党组书记
2007.05 中共海南省委常委、海口市委书记
2015.02 海南省政协副主席、党组副书记
（人民网资料 截至2015年5月）"
倪强,"倪强，男，汉族，1966年5月生，江苏镇江人，在职研究生学历，管理学博士学位，1991年5月加入中国共产党，1987年1月参加工作。
1984.09--1987.01大连海运学校船舶无线电通信专业学习
1987.01--1989.12上海远洋运输公司船舶报务主任
1989.12--1993.06上海远洋运输公司团委宣传部、组织部干事（1992.08-1993.01在上海市经济干部管理学院脱产学习）
1993.06--1995.03上海远洋运输公司总经理办公室秘书科副科长、科长
1995.03--1997.11中远亚洲发展有限公司总经理助理兼办公室主任(1992.09-1995.11在上海工商学院对外经济贸易专业学习)
1997.11--2000.04中远控股(新加坡)有限公司办公室主任、董事(1997.09-1999.07在华东师范大学经济学专业在职人员研究生课程进修班学习)
2000.04--2002.11海南博鳌投资控股有限公司总经理、党委书记，中远置业集团有限公司总经理助理
2002.11--2003.06海南中远发展博鳌开发有限公司执行董事、总经理，上海中远三林置业集团有限公司副总裁
2003.06--2005.12中远发展股份公司董事、总经理、党委书记，海南中远发展博鳌开发有限公司执行董事、总经理(兼)，上海中远三林置业集团有限公司副总裁、党委委员
2005.12--2006.03海南中远博鳌有限公司临时负责人
2006.03--2008.08海南中远博鳌有限公司总经理、党委副书记(正厅级)(2006.09-2008.03在天津大学管理学院高级管理人员工商管理硕士专业学习）
2008.08--2010.02海南省洋浦经济开发区工委副书记、管理局局长
2010.02--2010.07海南省洋浦经济开发区工委副书记、管理委员会主任
2010.07--2010.08海南省洋浦经济开发区工委副书记、管理委员会主任，省洋浦开发建设控股有限公司董事长、党委书记(兼)
2010.08--2013.03海南省洋浦经济开发区工委副书记、管理委员会主任，儋州市委副书记(兼)，省洋浦开发建设控股有限公司董事长、党委书记(兼)(2008.09-2011.05在天津大学管理学院管理科学与工程专业博士研究生学习)
2013.03--2013.07中共海口市委委员、常委、副书记，市人民政府副市长、代市长、党组书记
2013.07中共海口市委委员、常委、副书记，市人民政府市长、党组书记
（人民网资料截至2013年7月）
"
